country,investment,investment_qoq,gdp,gdp_qoq,capacityprod_kg,capacityprod_ind,capacityutil_ind,capacityutil_kg,production_kg,turnover_kg,imports_xea_kg,imports_ea_kg,imports_kg,exports_xea_kg,exports_ea_kg,exports_kg,confidence_kg,orders_kg,exportorders_kg,expectedprod_kg,confidence_ind,orders_ind,exportorders_ind,expectedprod_ind,eei,timestamp,interest_rate
FR,27413.1,4.377795886,571068.6,0.34992156,3.762521,13.512384,83.695424,88.305751,110.63333333333333,91.36666666666667,316.68,429.15,383.1,374.85,379.29999999999995,373.38,-5.3976,-9.690353333333332,-8.718518999999999,5.469950333333333,-10.967498,-20.634356333333333,-15.902127333333334,2.3016973333333333,99.1764,2011-10-01,3.186666666666667
FR,27087.3,-1.195601797,570806.8,-0.045854391,14.212063,18.60212,81.778644,83.513797,108.3,91.56666666666666,314.89,451.27,396.66,438.11,398.32,415.24,-13.039210666666667,-19.503241,-11.760209999999999,-6.289830333333334,-12.250861333333333,-23.138835666666665,-17.682779333333333,-1.6630756666666666,94.57798700000001,2012-01-01,3.0500000000000003
FR,27291.9,0.752497151,568557.0,-0.394922662,26.716537,21.47384,82.768909,85.230529,105.03333333333335,91.96666666666665,387.94,421.88,409.67,389.46000000000004,369.96000000000004,377.22,-13.418248333333333,-21.73143433333333,-15.703723666666667,-4.848699,-11.794125666666666,-24.401237666666663,-19.264932666666667,-0.48052733333333336,91.68255766666668,2012-04-01,2.77
FR,27222.6,-0.254244421,570282.4,0.303010472,10.987056,17.340451,82.020415,83.388616,108.3,91.36666666666667,299.75,432.97,376.31,409.45,446.13,419.85,-12.258364333333333,-22.205048333333334,-22.516855000000003,-2.402782666666667,-12.866525333333334,-25.952561000000003,-22.567058666666668,-1.793946,88.86964866666666,2012-07-01,2.213333333333334
FR,27068.3,-0.568420916,570203.1,-0.013906358,17.527511,19.968064,81.104939,83.399398,104.7,90.76666666666667,293.25,399.65,356.32,380.56,374.39,376.21,-16.546955333333333,-30.560011333333335,-29.937069666666662,-4.869998333333333,-16.487077,-32.038462,-26.327229333333335,-4.423926333333333,88.34729466666666,2012-10-01,2.1133333333333333
FR,26581.5,-1.814781641,571289.9,0.190417344,10.9952,16.79695,81.854118,84.490099,106.8,92.0,305.75,420.25,373.94,414.72,402.24,402.15,-14.254430666666666,-30.776875999999998,-29.605276,-3.3572656666666663,-13.440678,-30.783466333333337,-25.983722999999998,-2.900809666666667,85.87418633333334,2013-01-01,2.16
FR,26440.3,-0.532612374,576298.0,0.872810143,6.236477,17.666119,81.058265,82.671336,108.7,90.93333333333334,313.33,372.19,347.9,377.25,404.33,387.58,-14.706042333333334,-31.752230333333333,-21.547473333333333,0.08934899999999975,-14.157978,-32.225560333333334,-24.239500000000003,-0.568814,85.12622499999999,2013-04-01,1.96
FR,26607.6,0.63075279,574927.0,-0.238181181,10.617435,15.212322,80.859811,81.807824,106.63333333333333,91.73333333333333,316.65999999999997,397.39,362.7,403.77,367.24,387.46999999999997,-6.219181666666667,-21.392264333333333,-16.611752,9.364171666666666,-9.926609,-23.915606333333333,-20.940915,5.289442,90.408517,2013-07-01,2.3666666666666667
FR,27103.0,1.84475336,578440.0,0.609174853,18.104944,16.477719,80.921294,83.260282,107.59999999999998,91.23333333333333,300.49,402.77,360.99,373.14,393.39,378.5,-4.005677666666667,-16.619875,-16.081548,15.990609,-8.960849333333334,-22.244093333333335,-18.014087,5.766424333333333,93.24803833333333,2013-10-01,2.33
FR,26837.8,-0.983308133,578460.0,0.003457516,11.442021,15.490103,81.386088,82.42938,107.93333333333334,92.13333333333333,297.59000000000003,375.42999999999995,343.8,387.7,421.97,396.23,-5.983360666666667,-19.127788,-13.041432,15.092243000000002,-7.136291666666668,-19.600538,-14.185094,6.315819333333334,92.982711,2014-01-01,2.26
